Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669231914,15,,Aggregated,21.700000,0.000000,210,420,530,630,1000,1300,1600,2000,2300,2300,2300,293,0,210.0,404.4104225802295,109.91410800033918,2260.7148030001554,149793.0
1669231915,16,,Aggregated,22.500000,0.000000,220,420,530,620,980,1300,1600,2000,2300,2300,2300,327,0,220.0,398.15886383182675,109.91410800033918,2260.7148030001554,149793.0
1669231916,17,,Aggregated,23.600000,0.000000,220,440,540,620,930,1200,1400,2000,2300,2300,2300,371,0,220.0,402.13608505662813,109.91410800033918,2260.7148030001554,149793.0
1669231917,18,,Aggregated,24.600000,0.000000,220,430,520,600,900,1200,1400,1600,2300,2300,2300,427,0,220.0,391.19687116864736,109.91410800033918,2260.7148030001554,149793.0
1669231918,19,,Aggregated,24.300000,0.000000,250,430,520,600,840,1200,1400,1600,2300,2300,2300,477,0,250.0,387.17220027674875,109.91410800033918,2260.7148030001554,149793.0
1669231919,20,,Aggregated,27.100000,0.000000,260,430,520,570,780,1100,1400,1600,2300,2300,2300,534,0,250.0,383.0088335973996,109.91410800033918,2260.7148030001554,149793.0
1669231920,21,,Aggregated,32.000000,0.000000,280,430,520,550,780,1100,1400,1600,2300,2300,2300,592,0,270.0,382.91106194765837,109.91410800033918,2260.7148030001554,149793.0
1669231921,22,,Aggregated,35.200000,0.000000,310,430,520,550,780,1100,1400,1600,2300,2300,2300,636,0,310.0,386.0157240676328,109.91410800033918,2260.7148030001554,149793.0
1669231922,23,,Aggregated,36.700000,0.000000,310,440,520,600,840,1100,1400,1600,2300,2300,2300,670,0,310.0,397.4864088448047,109.91410800033918,2260.7148030001554,149793.0
1669231923,24,,Aggregated,40.800000,0.000000,320,440,530,620,870,1100,1400,1600,2300,2300,2300,687,0,320.0,408.0471146579649,109.91410800033918,2260.7148030001554,149793.0
1669231924,25,,Aggregated,43.100000,0.000000,320,480,550,640,930,1200,1500,1900,2400,2400,2400,721,0,320.0,432.9783282788125,109.91410800033918,2417.7492680000796,149793.0
1669231925,26,,Aggregated,44.100000,0.000000,340,510,590,650,920,1200,1600,2000,2400,2400,2400,776,0,340.0,442.33749713404825,108.95768099999259,2417.7492680000796,149793.0
1669231926,27,,Aggregated,43.400000,0.000000,350,510,590,650,930,1200,1500,1900,2400,2400,2400,817,0,350.0,445.18975211385697,108.95768099999259,2417.7492680000796,149793.0
1669231927,28,,Aggregated,43.900000,0.000000,390,520,610,710,930,1200,1500,1900,2400,2400,2400,858,0,380.0,455.21762690678617,108.95768099999259,2417.7492680000796,149793.0
1669231928,29,,Aggregated,44.800000,0.000000,410,520,620,720,980,1200,1600,2000,2800,2800,2800,892,0,410.0,469.0541841827603,108.95768099999259,2778.789345000405,149793.0
1669231929,30,,Aggregated,43.700000,0.000000,420,530,640,740,990,1300,1600,2000,2800,2800,2800,939,0,420.0,484.8883917018326,108.95768099999259,2778.789345000405,149793.0
1669231930,31,,Aggregated,41.700000,0.000000,420,540,650,740,980,1200,1600,2000,2800,2800,2800,977,0,420.0,490.75690901844973,108.95768099999259,2778.789345000405,149793.0
1669231931,32,,Aggregated,40.300000,0.000000,430,550,700,750,1000,1300,1600,2000,2800,2800,2800,1015,0,430.0,502.61751787490016,108.95768099999259,2778.789345000405,149793.0
1669231932,33,,Aggregated,39.900000,0.000000,430,570,720,770,1000,1300,1700,2200,2800,2800,2800,1051,0,430.0,516.5106736850815,108.95768099999259,2839.02519700041,149793.0
1669231933,34,,Aggregated,38.500000,0.000000,440,600,730,780,1100,1300,1800,2200,2800,2800,2800,1099,0,440.0,528.5980669699951,108.95768099999259,2839.02519700041,149793.0
1669231934,35,,Aggregated,38.100000,0.000000,450,620,740,820,1100,1300,1900,2200,2800,2800,2800,1135,0,450.0,540.0285892370235,108.95768099999259,2839.02519700041,149793.0
1669231935,36,,Aggregated,39.300000,0.000000,470,630,760,840,1100,1300,1800,2200,2800,2800,2800,1170,0,460.0,551.8123785718165,108.95768099999259,2839.02519700041,149793.0
1669231936,37,,Aggregated,41.100000,0.000000,510,650,770,870,1100,1400,1900,2200,2800,2800,2800,1205,0,510.0,567.6614988415142,108.95768099999259,2839.02519700041,149793.0
1669231937,38,,Aggregated,40.200000,0.000000,510,670,800,900,1100,1400,1900,2200,2800,2800,2800,1230,0,510.0,580.0530322918902,108.95768099999259,2839.02519700041,149793.0
1669231938,39,,Aggregated,38.700000,0.000000,520,720,820,920,1200,1400,1900,2200,2800,2800,2800,1281,0,520.0,594.0048797361615,108.95768099999259,2839.02519700041,149793.0
1669231939,40,,Aggregated,38.000000,0.000000,530,720,830,930,1200,1400,1900,2200,2800,2800,2800,1324,0,530.0,603.4837659856668,108.95768099999259,2839.02519700041,149793.0
1669231940,41,,Aggregated,38.500000,0.000000,530,730,840,950,1200,1400,1900,2200,2800,2800,2800,1375,0,530.0,611.4258744931072,108.95768099999259,2839.02519700041,149793.0
1669231941,42,,Aggregated,39.300000,0.000000,540,730,850,950,1200,1400,1900,2200,2800,2800,2800,1426,0,540.0,618.4507633562577,108.95768099999259,2839.02519700041,149793.0
1669231942,43,,Aggregated,39.100000,0.000000,550,740,870,960,1200,1400,1900,2200,2800,2800,2800,1481,0,550.0,627.772121087117,108.95768099999259,2839.02519700041,149793.0
1669231943,44,,Aggregated,40.500000,0.000000,550,740,860,950,1200,1400,1900,2200,2800,2800,2800,1557,0,550.0,627.969137373161,108.95768099999259,2839.02519700041,149793.0
1669231944,45,,Aggregated,42.000000,0.000000,550,740,850,940,1200,1400,1900,2200,2800,2800,2800,1626,0,550.0,625.5648307410887,108.95768099999259,2839.02519700041,149793.0
1669231945,46,,Aggregated,44.500000,0.000000,560,740,850,940,1200,1400,1900,2200,2800,2800,2800,1692,0,560.0,629.250033235227,108.95768099999259,2839.02519700041,149793.0
1669231946,47,,Aggregated,47.900000,0.000000,560,740,850,940,1100,1400,1800,2100,2800,2800,2800,1759,0,560.0,630.4011749675984,108.95768099999259,2839.02519700041,149793.0
1669231947,48,,Aggregated,50.300000,0.000000,570,740,850,940,1100,1400,1700,2100,2800,2800,2800,1832,0,570.0,632.710291527294,108.95768099999259,2839.02519700041,149793.0
1669231948,49,,Aggregated,53.700000,0.000000,570,740,850,940,1100,1400,1700,2100,2800,2800,2800,1902,0,570.0,635.4512730394356,108.95768099999259,2839.02519700041,149793.0
1669231949,50,,Aggregated,57.400000,0.000000,570,740,850,930,1100,1300,1700,2100,2800,2800,2800,1964,0,570.0,634.7447525188436,108.95768099999259,2839.02519700041,149793.0
1669231950,51,,Aggregated,60.500000,0.000000,600,750,860,940,1100,1300,1700,2100,2800,2800,2800,2038,0,600.0,643.3266958297381,108.95768099999259,2839.02519700041,149793.0
1669231951,52,,Aggregated,63.500000,0.000000,620,760,860,940,1100,1300,1700,2100,2800,2800,2800,2096,0,620.0,645.8111984236667,108.95768099999259,2839.02519700041,149793.0
1669231952,53,,Aggregated,64.800000,0.000000,620,760,870,950,1100,1300,1600,2000,2800,2800,2800,2161,0,620.0,651.4208898098153,108.95768099999259,2839.02519700041,149793.0
1669231953,54,,Aggregated,65.900000,0.000000,630,760,870,950,1100,1300,1600,2000,2800,2800,2800,2229,0,630.0,657.2528989452725,108.95768099999259,2839.02519700041,149793.0
1669231954,55,,Aggregated,67.400000,0.000000,630,770,880,950,1100,1300,1600,2000,2800,2800,2800,2303,0,630.0,661.1547223868929,108.95768099999259,2839.02519700041,149793.0
1669231955,56,,Aggregated,67.200000,0.000000,630,760,870,950,1100,1300,1600,2000,2800,2800,2800,2399,0,630.0,659.9626552446914,108.95768099999259,2839.02519700041,149793.0
1669231956,57,,Aggregated,66.000000,0.000000,620,760,860,940,1100,1300,1600,2000,2800,2800,2800,2509,0,620.0,653.2684652650499,108.95768099999259,2839.02519700041,149793.0
1669231957,58,,Aggregated,68.500000,0.000000,610,750,850,930,1100,1300,1600,2000,2800,2800,2800,2620,0,610.0,648.5002653900796,108.95768099999259,2839.02519700041,149793.0
1669231958,59,,Aggregated,72.300000,0.000000,600,740,840,920,1100,1300,1600,2000,2800,2800,2800,2726,0,600.0,643.5107404193001,108.95768099999259,2839.02519700041,149793.0
1669231959,60,,Aggregated,75.900000,0.000000,590,740,840,910,1100,1300,1600,2000,2800,2800,2800,2835,0,590.0,639.9181621224006,108.95768099999259,2839.02519700041,149793.0
1669231960,61,,Aggregated,80.000000,0.000000,580,730,830,890,1100,1300,1500,2000,2800,2800,2800,2944,0,580.0,635.5224807741185,108.95768099999259,2839.02519700041,149793.0
1669231961,62,,Aggregated,83.100000,0.000000,580,730,830,890,1100,1300,1500,1900,2700,2800,2800,3032,0,580.0,636.0781081883272,108.95768099999259,2839.02519700041,149793.0
1669231962,63,,Aggregated,88.700000,0.000000,580,730,830,890,1100,1300,1500,1900,2700,2800,2800,3142,0,580.0,633.628118466585,108.95768099999259,2839.02519700041,149793.0
1669231963,64,,Aggregated,92.500000,0.000000,570,720,820,880,1100,1300,1600,2000,2700,2800,2800,3270,0,570.0,630.8958953553558,108.95768099999259,2839.02519700041,149793.0
1669231964,65,,Aggregated,94.400000,0.000000,560,720,810,870,1100,1200,1500,2000,2700,2800,2800,3400,0,560.0,626.8424740614739,108.95768099999259,2839.02519700041,149793.0
1669231965,66,,Aggregated,100.900000,0.000000,560,710,800,860,1100,1200,1500,2000,2700,2800,2800,3532,0,560.0,621.4885283281452,108.95768099999259,2839.02519700041,149793.0
1669231966,67,,Aggregated,106.800000,0.000000,550,700,780,850,1100,1200,1500,1900,2700,2800,2800,3666,0,550.0,616.7647682992382,108.95768099999259,2839.02519700041,149793.0
1669231967,68,,Aggregated,111.500000,0.000000,550,680,780,850,1000,1200,1500,1900,2700,2800,2800,3804,0,550.0,612.817645986332,108.95768099999259,2839.02519700041,149793.0
1669231968,69,,Aggregated,113.900000,0.000000,550,670,770,840,1000,1200,1500,1900,2700,2800,2800,3921,0,550.0,610.7550736164268,108.95768099999259,2839.02519700041,149793.0
1669231969,70,,Aggregated,118.000000,0.000000,550,670,760,840,1000,1200,1500,1900,2700,2800,2800,4039,0,550.0,609.5751224461534,108.95768099999259,2839.02519700041,149793.0
1669231970,71,,Aggregated,119.200000,0.000000,550,670,760,840,1000,1200,1500,1900,2700,2800,2800,4168,0,550.0,608.7771965523049,108.95768099999259,2839.02519700041,149793.0
1669231971,72,,Aggregated,120.600000,0.000000,550,670,760,840,1000,1200,1500,1900,2700,2800,2800,4269,0,550.0,609.2266076933728,108.95768099999259,2839.02519700041,149793.0
1669231972,73,,Aggregated,120.900000,0.000000,550,670,760,840,1000,1200,1500,1800,2700,2800,2800,4384,0,550.0,610.9069949014619,108.95768099999259,2839.02519700041,149793.0
1669231973,74,,Aggregated,121.900000,0.000000,550,670,760,830,1000,1200,1500,1800,2700,2800,2800,4519,0,550.0,609.7965807214014,108.95768099999259,2839.02519700041,149793.0
1669231974,75,,Aggregated,124.000000,0.000000,560,670,760,830,1000,1200,1500,1800,2700,2800,2800,4643,0,560.0,609.2215158182237,108.95768099999259,2839.02519700041,149793.0
1669231975,76,,Aggregated,124.600000,0.000000,560,670,760,830,1000,1200,1400,1800,2700,2800,2800,4759,0,560.0,609.8129639733143,108.95768099999259,2839.02519700041,149793.0
1669231976,77,,Aggregated,124.900000,0.000000,560,670,760,830,1000,1200,1400,1800,2700,2800,2800,4838,0,560.0,612.3692250944617,108.95768099999259,2839.02519700041,149793.0
1669231977,78,,Aggregated,123.700000,0.000000,560,680,760,840,1000,1200,1400,1700,2700,2800,2800,4972,0,560.0,614.8397394100947,108.95768099999259,2839.02519700041,149793.0
1669231978,79,,Aggregated,121.900000,0.000000,560,680,760,830,1000,1200,1400,1700,2500,2800,2800,5103,0,560.0,614.4801985902385,108.95768099999259,2839.02519700041,149793.0
1669231979,80,,Aggregated,116.200000,0.000000,560,680,760,830,1000,1200,1400,1700,2500,2800,2800,5247,0,560.0,613.8876452128821,108.95768099999259,2839.02519700041,149793.0
1669231980,81,,Aggregated,117.600000,0.000000,560,670,760,830,1000,1200,1400,1700,2500,2800,2800,5361,0,560.0,614.5090164519672,108.95768099999259,2839.02519700041,149793.0
1669231981,82,,Aggregated,118.100000,0.000000,560,670,760,830,1000,1200,1400,1600,2500,2800,2800,5544,0,560.0,610.3444028726537,108.95768099999259,2839.02519700041,149793.0
1669231982,83,,Aggregated,120.100000,0.000000,560,670,750,820,990,1200,1400,1600,2500,2800,2800,5762,0,560.0,601.6858879947922,108.95768099999259,2839.02519700041,149793.0
1669231983,84,,Aggregated,119.800000,0.000000,550,660,740,810,980,1200,1400,1600,2700,3000,3000,5989,0,550.0,593.4414385232913,108.95768099999259,3031.708862999949,149793.0
1669231984,85,,Aggregated,131.100000,0.000000,540,650,740,800,980,1100,1400,1600,2700,3000,3000,6221,0,540.0,585.0718943695545,108.95768099999259,3031.708862999949,149793.0
1669231985,86,,Aggregated,140.800000,0.000000,540,640,730,790,970,1100,1400,1600,2700,3000,3000,6449,0,540.0,577.3516320558228,108.95768099999259,3031.708862999949,149793.0
1669231986,87,,Aggregated,150.300000,0.000000,530,640,730,780,960,1100,1400,1600,2700,3000,3000,6680,0,530.0,570.7016095465577,108.95768099999259,3031.708862999949,149793.0
1669231987,88,,Aggregated,161.800000,0.000000,530,630,720,770,950,1100,1400,1600,2700,3000,3000,6908,0,530.0,564.3023699801696,108.95768099999259,3031.708862999949,149793.0
1669231988,89,,Aggregated,173.500000,0.000000,520,630,710,760,950,1100,1300,1600,2500,3000,3000,7119,0,520.0,559.9318459662896,108.95768099999259,3031.708862999949,149793.0
1669231989,90,,Aggregated,187.700000,0.000000,520,620,710,760,940,1100,1300,1600,2500,3000,3000,7340,0,520.0,555.1775864192109,108.95768099999259,3031.708862999949,149793.0
1669231990,91,,Aggregated,195.400000,0.000000,510,620,700,750,940,1100,1300,1600,2500,3000,3000,7567,0,510.0,550.9410480277529,108.95768099999259,3031.708862999949,149793.0
1669231991,92,,Aggregated,204.400000,0.000000,500,610,690,750,930,1100,1300,1500,2500,3000,3000,7809,0,500.0,545.7306206986809,108.95768099999259,3031.708862999949,149793.0
1669231992,93,,Aggregated,213.500000,0.000000,500,610,680,740,920,1100,1300,1500,2400,3000,3000,8013,0,500.0,542.7940702680647,108.95768099999259,3031.708862999949,149793.0
1669231993,94,,Aggregated,225.300000,0.000000,490,610,680,740,920,1100,1300,1500,2400,3000,3000,8216,0,490.0,541.0427477722736,108.95768099999259,3031.708862999949,149793.0
1669231994,95,,Aggregated,225.600000,0.000000,490,600,680,740,920,1100,1300,1500,2400,3000,3000,8436,0,490.0,538.109770017544,108.95768099999259,3031.708862999949,149793.0
1669231995,96,,Aggregated,223.100000,0.000000,480,600,670,730,920,1100,1300,1500,2400,3000,3000,8668,0,480.0,534.9124461264431,108.95768099999259,3031.708862999949,149793.0
1669231996,97,,Aggregated,221.400000,0.000000,480,590,670,730,910,1100,1300,1500,2400,3000,3000,8913,0,480.0,531.6034904913053,108.95768099999259,3031.708862999949,149793.0
1669231997,98,,Aggregated,220.100000,0.000000,480,590,660,720,900,1100,1300,1500,2400,3000,3000,9147,0,480.0,528.0285363982726,108.95768099999259,3031.708862999949,149793.0
1669231998,99,,Aggregated,221.100000,0.000000,480,580,660,720,900,1100,1300,1500,2400,3000,3000,9398,0,480.0,524.6031611092795,108.95768099999259,3031.708862999949,149793.0
1669231999,100,,Aggregated,222.000000,0.000000,470,580,650,720,890,1100,1300,1500,2400,3000,3000,9650,0,470.0,521.6312265921255,108.95768099999259,3031.708862999949,149793.0
1669232000,100,,Aggregated,225.200000,0.000000,470,580,650,710,890,1100,1300,1500,2400,3000,3000,9887,0,470.0,518.9585215006592,108.95768099999259,3031.708862999949,149793.0
1669232001,100,,Aggregated,228.300000,0.000000,470,580,650,710,880,1000,1300,1500,2400,2800,3000,10126,0,470.0,516.971811288862,108.95768099999259,3031.708862999949,149793.0
1669232002,100,,Aggregated,228.900000,0.000000,470,570,640,700,870,1000,1200,1500,2400,2800,3000,10365,0,470.0,514.3172011449119,108.95768099999259,3031.708862999949,149793.0
1669232003,100,,Aggregated,230.100000,0.000000,470,570,640,700,870,1000,1200,1500,2400,2800,3000,10610,0,470.0,512.295307478135,108.95768099999259,3031.708862999949,149793.0
1669232004,100,,Aggregated,232.500000,0.000000,470,570,640,690,860,1000,1200,1400,2400,2800,3000,10833,0,470.0,510.31165456263426,108.95768099999259,3031.708862999949,149793.0
1669232005,100,,Aggregated,236.200000,0.000000,460,570,640,690,860,1000,1200,1400,2400,2800,3000,11069,0,460.0,508.5021745519934,108.95768099999259,3031.708862999949,149793.0
1669232006,100,,Aggregated,239.000000,0.000000,460,560,630,690,860,1000,1200,1400,2400,2800,3000,11306,0,460.0,506.9313405455527,108.95768099999259,3031.708862999949,149793.0
1669232007,100,,Aggregated,240.500000,0.000000,460,560,630,690,850,1000,1200,1400,2400,2800,3000,11523,0,460.0,506.01114085056076,108.95768099999259,3031.708862999949,149793.0
1669232008,100,,Aggregated,238.900000,0.000000,460,560,630,680,850,1000,1200,1400,2400,2800,3000,11755,0,460.0,504.83630978400686,108.95768099999259,3031.708862999949,149793.0
1669232009,100,,Aggregated,238.400000,0.000000,460,560,630,680,850,1000,1200,1400,2400,2800,3000,11978,0,460.0,503.64757003439576,108.95768099999259,3031.708862999949,149793.0
1669232010,100,,Aggregated,235.400000,0.000000,460,560,630,680,850,1000,1200,1400,2400,2800,3000,12190,0,460.0,503.06089243707913,108.95768099999259,3031.708862999949,149793.0
1669232011,100,,Aggregated,233.800000,0.000000,460,560,630,680,850,1000,1200,1400,2400,2800,3000,12400,0,460.0,502.71249154314415,108.95768099999259,3031.708862999949,149793.0
1669232012,100,,Aggregated,231.600000,0.000000,460,550,630,680,840,1000,1200,1400,2400,2800,3000,12610,0,460.0,501.9075420260895,108.95768099999259,3031.708862999949,149793.0
1669232013,100,,Aggregated,229.100000,0.000000,460,550,630,670,840,1000,1200,1400,2400,2800,3000,12813,0,460.0,501.6881513598676,108.95768099999259,3031.708862999949,149793.0
1669232014,100,,Aggregated,225.300000,0.000000,460,550,630,670,840,1000,1200,1400,2400,2800,3000,13012,0,460.0,501.9593530082982,108.95768099999259,3031.708862999949,149793.0
1669232015,100,,Aggregated,223.500000,0.000000,460,550,630,670,840,1000,1200,1400,2400,2800,3000,13224,0,460.0,501.7605604680863,108.95768099999259,3031.708862999949,149793.0
1669232016,100,,Aggregated,218.900000,0.000000,460,550,620,670,840,1000,1200,1400,2400,2800,3000,13439,0,460.0,501.18905767556913,108.95768099999259,3031.708862999949,149793.0
1669232017,100,,Aggregated,215.100000,0.000000,460,550,620,670,840,990,1200,1400,2400,2800,3000,13650,0,460.0,500.4451102384594,108.95768099999259,3031.708862999949,149793.0
1669232018,100,,Aggregated,213.700000,0.000000,460,550,620,660,830,990,1200,1400,2400,2800,3000,13882,0,460.0,499.58127807073663,108.95768099999259,3031.708862999949,149793.0
1669232019,100,,Aggregated,212.300000,0.000000,450,550,620,660,830,990,1200,1400,2300,2800,3000,14117,0,450.0,498.50511798717605,108.95768099999259,3031.708862999949,149793.0
1669232020,100,,Aggregated,212.900000,0.000000,450,550,620,660,830,980,1200,1400,2300,2800,3000,14331,0,450.0,497.5570193193758,108.95768099999259,3031.708862999949,149793.0
1669232021,100,,Aggregated,212.400000,0.000000,450,550,620,660,830,980,1200,1400,2300,2800,3000,14533,0,450.0,497.6288639681405,108.95768099999259,3031.708862999949,149793.0
1669232022,100,,Aggregated,213.600000,0.000000,450,550,620,660,830,980,1200,1400,2300,2800,3000,14705,0,450.0,497.80126704325016,108.95768099999259,3031.708862999949,149793.0
1669232023,100,,Aggregated,213.600000,0.000000,450,550,620,660,830,980,1200,1400,2300,2800,3000,14888,0,450.0,498.8230982481872,108.95768099999259,3031.708862999949,149793.0
1669232024,100,,Aggregated,212.500000,0.000000,460,550,620,660,830,980,1200,1400,2300,2800,3000,15060,0,460.0,499.623108994489,108.95768099999259,3031.708862999949,149793.0
1669232025,100,,Aggregated,207.900000,0.000000,460,550,620,660,830,980,1200,1400,2300,2800,3000,15230,0,460.0,500.9833355684843,108.95768099999259,3031.708862999949,149793.0
1669232026,100,,Aggregated,207.300000,0.000000,460,550,620,660,830,980,1200,1400,2300,2800,3000,15408,0,460.0,501.79990499798845,108.95768099999259,3031.708862999949,149793.0
1669232027,100,,Aggregated,203.300000,0.000000,460,550,620,660,830,980,1200,1400,2300,2800,3000,15587,0,460.0,502.52109337531357,108.95768099999259,3031.708862999949,149793.0
1669232028,100,,Aggregated,199.600000,0.000000,460,550,620,660,830,980,1200,1400,2300,2800,3000,15747,0,460.0,503.38692310833824,108.95768099999259,3031.708862999949,149793.0
1669232029,100,,Aggregated,195.700000,0.000000,460,550,630,670,840,980,1200,1400,2300,2800,3000,15883,0,460.0,504.93271032871723,108.95768099999259,3031.708862999949,149793.0
1669232030,100,,Aggregated,190.300000,0.000000,460,550,630,670,840,980,1200,1400,2300,2800,3000,16016,0,460.0,507.06684363012107,108.95768099999259,3031.708862999949,149793.0
1669232031,100,,Aggregated,183.600000,0.000000,460,560,630,670,840,990,1200,1400,2300,2800,3000,16155,0,460.0,509.23984100693383,108.95768099999259,3031.708862999949,149793.0
1669232032,100,,Aggregated,173.800000,0.000000,460,560,630,670,840,990,1200,1400,2300,2800,3000,16316,0,460.0,510.72167166321475,108.95768099999259,3031.708862999949,149793.0
1669232033,100,,Aggregated,165.500000,0.000000,460,560,630,680,840,990,1200,1400,2300,2800,3000,16490,0,460.0,511.44551164863566,108.95768099999259,3031.708862999949,149793.0
1669232034,100,,Aggregated,160.600000,0.000000,460,560,630,670,840,990,1200,1400,2300,2800,3000,16671,0,460.0,511.9044051511612,108.95768099999259,3031.708862999949,149793.0
1669232035,100,,Aggregated,158.600000,0.000000,460,560,640,670,840,990,1200,1400,2300,2800,3000,16851,0,460.0,512.4120854984276,108.95768099999259,3031.708862999949,149793.0
1669232036,100,,Aggregated,158.500000,0.000000,460,560,640,670,840,980,1200,1400,2300,2800,3000,17040,0,460.0,512.5809170046365,108.95768099999259,3031.708862999949,149793.0
1669232037,100,,Aggregated,160.200000,0.000000,460,560,630,670,840,980,1200,1400,2300,2800,3000,17230,0,460.0,512.8596272612887,108.95768099999259,3031.708862999949,149793.0
1669232038,100,,Aggregated,161.700000,0.000000,460,560,630,670,840,980,1200,1400,2300,2800,3000,17399,0,460.0,513.1873275300304,108.95768099999259,3031.708862999949,149793.0
1669232039,100,,Aggregated,161.700000,0.000000,460,560,640,670,840,980,1200,1400,2300,2800,3000,17563,0,460.0,514.0353603624105,108.95768099999259,3031.708862999949,149793.0
1669232040,100,,Aggregated,163.300000,0.000000,460,560,640,680,840,980,1200,1400,2300,2800,3000,17728,0,460.0,515.1266688392953,108.95768099999259,3031.708862999949,149793.0
1669232041,100,,Aggregated,164.300000,0.000000,460,560,640,680,840,990,1200,1400,2300,2800,3000,17885,0,460.0,516.0556640532308,108.95768099999259,3031.708862999949,149793.0
1669232042,100,,Aggregated,169.300000,0.000000,460,560,640,680,850,990,1200,1400,2300,2800,3000,18026,0,460.0,517.3604285001127,108.95768099999259,3031.708862999949,149793.0
1669232043,100,,Aggregated,171.400000,0.000000,460,560,640,680,850,990,1200,1400,2300,2800,3000,18189,0,460.0,518.5682544699022,108.95768099999259,3031.708862999949,149793.0
1669232044,100,,Aggregated,171.400000,0.000000,470,560,640,680,850,990,1200,1400,2300,2800,3000,18350,0,470.0,519.2032462308475,108.95768099999259,3031.708862999949,149793.0
1669232045,100,,Aggregated,170.700000,0.000000,470,560,640,680,850,1000,1200,1400,2300,2800,3000,18506,0,470.0,520.4210074377528,108.95768099999259,3031.708862999949,149793.0
1669232046,100,,Aggregated,168.500000,0.000000,470,560,640,690,850,1000,1200,1400,2300,2800,3000,18622,0,470.0,521.4654838422332,108.95768099999259,3031.708862999949,149793.0
1669232047,100,,Aggregated,167.100000,0.000000,470,560,640,690,850,1000,1200,1400,2300,2800,3000,18771,0,470.0,523.7548905786091,108.95768099999259,3031.708862999949,149793.0
1669232048,100,,Aggregated,164.400000,0.000000,470,570,640,690,850,1000,1200,1400,2300,2800,3000,18932,0,470.0,524.5294549224105,108.95768099999259,3031.708862999949,149793.0
1669232049,100,,Aggregated,157.500000,0.000000,470,570,640,690,850,1000,1200,1400,2300,2800,3000,19112,0,470.0,525.0841786876874,108.95768099999259,3031.708862999949,149793.0
1669232050,100,,Aggregated,154.600000,0.000000,470,570,640,690,850,1000,1200,1400,2300,2800,3000,19296,0,470.0,525.279633337847,108.95768099999259,3031.708862999949,149793.0
