Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669228270,25,,Aggregated,2.100000,0.000000,4400,5500,6300,7100,7700,8000,8400,8400,8400,8400,8400,51,0,4400.0,4393.87132382352,699.858187000018,8443.380886000114,133.0
1669228271,26,,Aggregated,2.100000,0.000000,4500,5600,7000,7200,7700,8300,8400,8400,8400,8400,8400,52,0,4400.0,4469.930169903837,699.858187000018,8443.380886000114,133.0
1669228272,27,,Aggregated,2.100000,0.000000,4600,6000,7100,7500,8000,8400,8600,9000,9000,9000,9000,54,0,4500.0,4629.9587964629545,699.858187000018,9024.574065000024,133.0
1669228273,28,,Aggregated,2.000000,0.000000,4700,6300,7400,7700,8400,9000,9000,9400,9400,9400,9400,57,0,4700.0,4866.066355649119,699.858187000018,9360.240559000204,133.0
1669228274,29,,Aggregated,2.000000,0.000000,5000,6300,7600,7900,9000,9200,9400,9700,9700,9700,9700,59,0,5000.0,5022.696457559317,699.858187000018,9729.847929000016,133.0
1669228275,30,,Aggregated,2.000000,0.000000,5000,7000,7700,8000,9000,9400,9500,9700,9700,9700,9700,60,0,5000.0,5097.963996533328,699.858187000018,9729.847929000016,133.0
1669228276,31,,Aggregated,2.100000,0.000000,5500,7400,8000,8400,9200,9600,10000,10000,10000,10000,10000,64,0,5200.0,5384.141953968744,699.858187000018,10027.665107999837,133.0
1669228277,32,,Aggregated,2.000000,0.000000,5500,7500,8300,8600,9500,10000,10000,10000,10000,10000,10000,66,0,5500.0,5534.974775378781,699.858187000018,10377.777661999971,133.0
1669228278,33,,Aggregated,2.200000,0.000000,5600,7600,8400,9000,9700,10000,11000,11000,11000,11000,11000,68,0,5500.0,5691.369434308818,699.858187000018,10960.109208000176,133.0
1669228279,34,,Aggregated,2.100000,0.000000,6000,7700,8600,9100,10000,11000,11000,11000,11000,11000,11000,70,0,5600.0,5838.774113871424,699.858187000018,10960.109208000176,133.0
1669228280,35,,Aggregated,2.100000,0.000000,6100,7900,9000,9200,10000,11000,11000,11000,11000,11000,11000,72,0,6000.0,5991.835065444438,699.858187000018,11356.122890000051,133.0
1669228281,36,,Aggregated,2.100000,0.000000,6300,8000,9000,9500,11000,11000,11000,12000,12000,12000,12000,74,0,6100.0,6146.224920270262,699.858187000018,11992.243124999959,133.0
1669228282,37,,Aggregated,2.100000,0.000000,6300,8400,9200,9600,11000,11000,12000,12000,12000,12000,12000,76,0,6300.0,6300.8071524605175,699.858187000018,12108.386182000004,133.0
1669228283,38,,Aggregated,2.100000,0.000000,7000,8400,9400,10000,11000,12000,12000,12000,12000,12000,12000,78,0,6300.0,6455.407562653835,699.858187000018,12347.377713000014,133.0
1669228284,39,,Aggregated,2.100000,0.000000,7000,8600,9500,10000,11000,12000,12000,12000,12000,12000,12000,79,0,7000.0,6528.553482506319,699.858187000018,12347.377713000014,133.0
1669228285,40,,Aggregated,2.100000,0.000000,7200,9000,9700,10000,12000,12000,13000,13000,13000,13000,13000,82,0,7100.0,6760.50470106097,699.858187000018,13030.508037000118,133.0
1669228286,41,,Aggregated,2.100000,0.000000,7400,9000,10000,11000,12000,13000,13000,13000,13000,13000,13000,84,0,7200.0,6917.92963139285,699.858187000018,13460.46559299998,133.0
1669228287,42,,Aggregated,2.100000,0.000000,7500,9100,10000,11000,12000,13000,13000,14000,14000,14000,14000,86,0,7400.0,7074.5341387558055,699.858187000018,13988.656606999939,133.0
1669228288,43,,Aggregated,2.000000,0.000000,7600,9400,11000,11000,13000,13000,14000,14000,14000,14000,14000,88,0,7500.0,7235.647504579537,699.858187000018,14297.841093999978,133.0
1669228289,44,,Aggregated,2.000000,0.000000,7700,9500,11000,11000,13000,14000,14000,15000,15000,15000,15000,90,0,7600.0,7393.902607633324,699.858187000018,14658.979358999886,133.0
1669228290,45,,Aggregated,2.000000,0.000000,7700,9600,11000,12000,13000,14000,15000,15000,15000,15000,15000,92,0,7700.0,7547.7709861521635,699.858187000018,14680.309208999915,133.0
1669228291,46,,Aggregated,2.000000,0.000000,7900,10000,11000,12000,13000,14000,15000,15000,15000,15000,15000,94,0,7700.0,7708.753595031902,699.858187000018,15190.188347999992,133.0
1669228292,47,,Aggregated,2.000000,0.000000,8000,10000,11000,12000,14000,15000,15000,16000,16000,16000,16000,96,0,7900.0,7868.158405864568,699.858187000018,15618.146827999908,133.0
1669228293,48,,Aggregated,2.100000,0.000000,8300,10000,12000,12000,14000,15000,16000,16000,16000,16000,16000,98,0,8000.0,8027.78367356121,699.858187000018,15708.391635999988,133.0
1669228294,49,,Aggregated,2.100000,0.000000,8400,11000,12000,13000,15000,16000,16000,16000,16000,16000,16000,100,0,8300.0,8186.840220739987,699.858187000018,16076.127001000032,133.0
1669228295,50,,Aggregated,2.000000,0.000000,8400,11000,12000,13000,15000,16000,16000,16000,17000,17000,17000,102,0,8400.0,8346.964939990181,699.858187000018,16567.524968999805,133.0
1669228296,51,,Aggregated,2.100000,0.000000,8400,11000,12000,13000,15000,16000,17000,17000,17000,17000,17000,106,2,8400.0,8359.95422236791,307.9463429999123,17000.833463999923,130.49056603773585
1669228297,52,,Aggregated,2.100000,0.000000,7900,11000,12000,13000,16000,17000,17000,17000,17000,17000,17000,120,13,7700.0,7831.733854316652,62.00051500013615,17217.721596999807,118.59166666666667
1669228298,53,,Aggregated,2.000000,0.000000,7500,10000,12000,13000,16000,17000,17000,17000,18000,18000,18000,130,22,7400.0,7384.308834592295,38.4620970000924,17658.437530000127,110.49230769230769
1669228299,54,,Aggregated,2.600000,0.500000,5000,9100,11000,12000,15000,17000,18000,18000,18000,18000,18000,161,50,5000.0,6312.673679863344,35.76175400007742,17757.529917000058,91.69565217391305
1669228300,55,,Aggregated,3.700000,1.600000,5200,9200,11000,13000,16000,17000,18000,18000,18000,18000,18000,163,50,5200.0,6460.062035644162,35.76175400007742,18484.74332000001,92.20245398773007
1669228301,56,,Aggregated,4.600000,2.500000,5500,9400,12000,13000,16000,17000,18000,18000,18000,18000,18000,164,50,5200.0,6533.197087457307,35.76175400007742,18484.74332000001,92.45121951219512
1669228302,57,,Aggregated,7.100000,5.000000,5500,9500,12000,13000,16000,18000,18000,19000,19000,19000,19000,166,50,5500.0,6681.243722572278,35.76175400007742,18882.844180999884,92.93975903614458
1669228303,58,,Aggregated,7.000000,5.000000,5600,9700,12000,14000,17000,18000,19000,19000,19000,19000,19000,169,50,5600.0,6901.295366656793,35.76175400007742,19352.107068999885,93.6508875739645
1669228304,59,,Aggregated,7.000000,5.000000,6000,10000,12000,14000,17000,18000,19000,19000,20000,20000,20000,171,50,6000.0,7047.655338777767,35.76175400007742,19536.01059100015,94.11111111111111
1669228305,60,,Aggregated,7.100000,5.000000,6100,10000,13000,14000,17000,19000,19000,20000,20000,20000,20000,173,50,6100.0,7193.647268658948,35.76175400007742,19729.53554299988,94.5606936416185
1669228306,61,,Aggregated,7.000000,5.000000,6300,10000,13000,15000,18000,19000,20000,20000,20000,20000,20000,175,50,6300.0,7339.5611720571305,35.76175400007742,19983.21000400006,95.0
1669228307,62,,Aggregated,7.000000,5.000000,6300,11000,13000,15000,18000,19000,20000,20000,21000,21000,21000,177,50,6300.0,7485.691429926542,35.76175400007742,20597.24226100002,95.42937853107344
1669228308,63,,Aggregated,7.100000,5.000000,7000,11000,13000,15000,18000,20000,20000,21000,21000,21000,21000,179,50,7000.0,7630.328215860323,35.76175400007742,20756.309985999906,95.84916201117318
1669228309,64,,Aggregated,6.600000,4.500000,7100,11000,14000,15000,18000,20000,21000,21000,21000,21000,21000,181,50,7100.0,7775.149487110486,35.76175400007742,20924.630507000074,96.25966850828729
1669228310,65,,Aggregated,5.500000,3.400000,7400,11000,14000,16000,19000,20000,21000,21000,21000,21000,21000,184,50,7200.0,7992.8534653206425,35.76175400007742,21361.939541000083,96.8586956521739
1669228311,66,,Aggregated,4.600000,2.500000,7500,11000,14000,16000,19000,20000,21000,22000,22000,22000,22000,186,50,7400.0,8139.16634361827,35.76175400007742,21655.68231599991,97.24731182795699
1669228312,67,,Aggregated,2.100000,0.000000,7600,12000,15000,16000,19000,21000,22000,22000,22000,22000,22000,188,50,7500.0,8284.693295069139,35.76175400007742,21879.181726999832,97.62765957446808
1669228313,68,,Aggregated,2.100000,0.000000,7700,12000,15000,17000,20000,21000,22000,22000,22000,22000,22000,190,50,7600.0,8431.407595584202,35.76175400007742,22332.652521,98.0
1669228314,69,,Aggregated,2.100000,0.000000,7700,12000,15000,17000,20000,21000,22000,22000,23000,23000,23000,192,50,7700.0,8577.431364484366,35.76175400007742,22707.280588999995,98.36458333333333
1669228315,70,,Aggregated,2.100000,0.000000,7700,12000,15000,17000,20000,21000,22000,23000,23000,23000,23000,193,50,7700.0,8650.020123860095,35.76175400007742,22707.280588999995,98.5440414507772
1669228316,71,,Aggregated,2.100000,0.000000,8000,13000,16000,17000,20000,22000,23000,23000,23000,23000,23000,196,50,7900.0,8871.401106311216,35.76175400007742,23236.942548999876,99.07142857142857
1669228317,72,,Aggregated,2.100000,0.000000,8300,13000,16000,18000,21000,22000,23000,23000,24000,24000,24000,198,50,8000.0,9019.31344370201,35.76175400007742,24009.43664400006,99.41414141414141
1669228318,73,,Aggregated,2.100000,0.000000,8400,13000,16000,18000,21000,22000,23000,24000,24000,24000,24000,201,50,8400.0,9238.474114293522,35.76175400007742,24009.43664400006,99.91542288557214
1669228319,74,,Aggregated,2.100000,0.000000,8400,13000,17000,18000,21000,23000,24000,24000,24000,24000,24000,202,50,8400.0,9311.485741158407,35.76175400007742,24009.43664400006,100.07920792079207
1669228320,75,,Aggregated,2.100000,0.000000,8600,14000,17000,19000,22000,23000,24000,24000,24000,24000,24000,205,50,8600.0,9523.190100541455,35.76175400007742,24040.93286200009,100.5609756097561
1669228321,76,,Aggregated,2.100000,0.000000,9000,14000,17000,19000,22000,23000,24000,24000,24000,24000,24000,207,50,9000.0,9662.044467908203,35.76175400007742,24040.93286200009,100.8743961352657
1669228322,77,,Aggregated,2.100000,0.000000,9000,14000,17000,19000,22000,24000,24000,24000,24000,24000,24000,208,50,9000.0,9729.59441899999,35.76175400007742,24040.93286200009,101.02884615384616
1669228323,78,,Aggregated,2.100000,0.000000,7900,13000,17000,19000,22000,24000,24000,24000,25000,25000,25000,223,64,7900.0,9188.997125538104,31.786325999973997,24723.132315000155,94.82959641255606
1669228324,79,,Aggregated,2.100000,0.000000,7400,13000,17000,18000,22000,24000,24000,25000,25000,25000,25000,238,77,7200.0,8836.793136184864,31.786325999973997,25205.344814,89.97058823529412
1669228325,80,,Aggregated,2.100000,0.100000,2000,9400,14000,17000,21000,24000,24000,25000,26000,26000,26000,308,145,1900.0,7017.453346954538,31.786325999973997,25959.55053700004,70.38636363636364
1669228326,81,,Aggregated,3.500000,1.600000,150,3000,9100,12000,20000,23000,24000,25000,27000,27000,27000,436,271,150.0,5100.502636121555,25.138595000044006,27215.913934999888,50.33256880733945
1669228327,82,,Aggregated,5.100000,3.200000,100,850,8400,12000,20000,23000,25000,26000,28000,28000,28000,592,426,100.0,4906.63882648648,25.138595000044006,28228.23769600018,37.29391891891892
1669228328,83,,Aggregated,11.600000,9.700000,290,650,7400,11000,19000,23000,25000,26000,28000,28000,28000,746,580,290.0,4652.943996247984,25.138595000044006,28228.23769600018,29.595174262734584
1669228329,84,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228330,85,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228331,86,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228332,87,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228333,88,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228334,89,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228335,90,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228336,91,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228337,92,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228338,93,,Aggregated,23.900000,22.100000,200,430,670,6700,17000,22000,24000,26000,28000,28000,28000,961,795,200.0,3654.4941437450534,25.138595000044006,28228.23769600018,22.973985431841832
1669228340,94,,Aggregated,52.500000,52.400000,150,360,650,3800,16000,21000,24000,26000,28000,28000,28000,1061,895,150.0,3324.071762776622,25.138595000044006,28228.23769600018,20.80867106503299
1669228341,95,,Aggregated,36.900000,36.900000,120,320,620,1200,14000,21000,24000,26000,28000,28000,28000,1176,1010,120.0,3012.234021897956,25.138595000044006,28228.23769600018,18.773809523809526
1669228342,96,,Aggregated,20.700000,20.700000,96,300,600,660,13000,20000,24000,25000,28000,28000,28000,1273,1107,96,2795.9449874862507,25.138595000044006,28228.23769600018,17.34328358208955
1669228343,97,,Aggregated,10.000000,10.000000,89,200,380,640,11000,19000,24000,25000,28000,28000,28000,1434,1268,89,2494.070919189677,25.138595000044006,28228.23769600018,15.396094839609484
1669228344,98,,Aggregated,31.200000,31.200000,83,150,340,610,10000,19000,24000,25000,28000,28000,28000,1566,1400,83,2289.658933922733,25.138595000044006,28228.23769600018,14.098339719029374
1669228345,99,,Aggregated,47.300000,47.300000,92,140,310,590,12000,17000,23000,24000,28000,28000,28000,1893,1727,92,2337.798740556787,25.138595000044006,28228.23769600018,11.66296883254094
1669228346,100,,Aggregated,59.800000,59.800000,110,170,290,360,11000,16000,22000,24000,27000,28000,28000,2281,2115,110.0,2199.566875649273,25.138595000044006,28228.23769600018,9.679088119245945
1669228347,100,,Aggregated,91.200000,91.200000,130,250,330,400,8400,16000,21000,24000,27000,28000,28000,2603,2437,130.0,1973.7937942981127,25.138595000044006,28228.23769600018,8.481751824817518
1669228348,100,,Aggregated,129.900000,129.900000,140,250,300,340,3100,16000,20000,24000,27000,28000,28000,3075,2909,140.0,1700.5859375079626,25.138595000044006,28228.23769600018,7.179837398373984
1669228349,100,,Aggregated,161.000000,160.900000,150,230,280,310,670,16000,20000,23000,27000,28000,28000,3548,3382,150.0,1498.8871389532094,25.138595000044006,28228.23769600018,6.222660653889515
1669228350,100,,Aggregated,207.100000,207.100000,160,230,270,300,620,15000,18000,23000,27000,28000,28000,4015,3849,160.0,1349.42913468219,25.138595000044006,28228.23769600018,5.498879202988792
1669228351,100,,Aggregated,254.500000,254.500000,170,220,270,300,570,12000,18000,22000,27000,28000,28000,4431,4265,170.0,1244.7326845244866,25.138595000044006,28228.23769600018,4.9826224328594
1669228352,100,,Aggregated,289.500000,289.500000,180,240,270,300,490,10000,17000,22000,27000,28000,28000,4781,4615,180.0,1172.3683578098712,25.138595000044006,28228.23769600018,4.617862371888727
1669228353,100,,Aggregated,319.500000,319.500000,180,240,280,310,470,9000,16000,22000,27000,28000,28000,5130,4964,180.0,1112.6600985805053,25.138595000044006,28228.23769600018,4.303703703703704
1669228354,100,,Aggregated,345.700000,345.700000,180,240,270,300,460,6900,16000,21000,27000,28000,28000,5640,5474,180.0,1028.250681224996,25.138595000044006,28228.23769600018,3.9145390070921984
1669228355,100,,Aggregated,362.600000,362.600000,170,230,270,300,430,2400,16000,20000,26000,28000,28000,6287,6121,170.0,938.1265225761078,25.138595000044006,28228.23769600018,3.5116907905201207
1669228356,100,,Aggregated,399.100000,399.100000,160,210,250,280,400,1200,16000,20000,26000,28000,28000,7058,6892,160.0,848.2060973420237,25.138595000044006,28228.23769600018,3.128081609521111
1669228357,100,,Aggregated,426.300000,426.300000,150,200,250,270,380,1100,16000,19000,26000,28000,28000,7699,7533,150.0,788.700141839588,25.138595000044006,28228.23769600018,2.867645148720613
1669228358,100,,Aggregated,469.600000,469.600000,150,210,250,280,380,660,16000,18000,26000,28000,28000,8137,7971,150.0,759.0784107499056,25.138595000044006,28228.23769600018,2.7132849944697064
1669228359,100,,Aggregated,508.200000,508.300000,160,210,260,290,390,660,16000,18000,26000,28000,28000,8348,8182,160.0,749.4199511409895,25.138595000044006,28228.23769600018,2.644705318639195
1669228360,100,,Aggregated,499.800000,499.800000,160,220,260,300,400,960,16000,18000,26000,28000,28000,8579,8413,160.0,742.9785291906954,25.138595000044006,28228.23769600018,2.573493414150833
1669228361,100,,Aggregated,484.000000,484.000000,160,210,260,290,390,860,16000,17000,26000,28000,28000,9144,8978,160.0,706.90101137281,25.138595000044006,28228.23769600018,2.414479440069991
1669228362,100,,Aggregated,449.200000,449.200000,160,210,250,280,380,840,15000,17000,26000,28000,28000,9754,9588,160.0,672.008668138504,25.138595000044006,28228.23769600018,2.263481648554439
1669228363,100,,Aggregated,465.500000,465.500000,150,200,250,270,380,680,14000,16000,26000,28000,28000,10336,10170,150.0,643.0153872934379,25.138595000044006,28228.23769600018,2.136029411764706
1669228364,100,,Aggregated,492.500000,492.500000,150,200,250,270,370,650,13000,16000,26000,28000,28000,10820,10654,150.0,623.0992260923267,25.138595000044006,28228.23769600018,2.0404805914972273
1669228365,100,,Aggregated,512.300000,512.300000,160,200,250,270,360,640,12000,16000,26000,28000,28000,11360,11194,160.0,601.6190458156665,25.138595000044006,28228.23769600018,1.9434859154929578
1669228366,100,,Aggregated,512.200000,512.200000,160,200,240,270,360,610,11000,16000,26000,28000,28000,11864,11698,160.0,584.3553782691312,25.138595000044006,28228.23769600018,1.8609238031018207
1669228367,100,,Aggregated,506.500000,506.500000,150,200,240,260,350,560,9500,16000,25000,28000,28000,12498,12332,150.0,562.0511952535578,25.138595000044006,28228.23769600018,1.7665226436229797
1669228368,100,,Aggregated,475.200000,475.200000,150,200,230,260,350,490,8400,16000,25000,28000,28000,13084,12918,150.0,543.8802509685083,25.138595000044006,28228.23769600018,1.6874044634668297
1669228369,100,,Aggregated,466.900000,466.900000,150,200,230,260,340,490,7500,16000,25000,28000,28000,13552,13386,150.0,532.3117642604759,25.138595000044006,28228.23769600018,1.6291322314049588
1669228370,100,,Aggregated,479.400000,479.400000,150,200,230,260,340,480,6700,16000,25000,28000,28000,14105,13939,150.0,518.1733310053147,25.138595000044006,28228.23769600018,1.5652605459057072
1669228371,100,,Aggregated,501.900000,501.900000,150,200,230,260,340,470,5500,16000,25000,28000,28000,14556,14390,150.0,508.28270563519925,25.138595000044006,28228.23769600018,1.5167628469359715
1669228372,100,,Aggregated,544.500000,544.500000,160,200,240,260,330,470,4200,16000,25000,28000,28000,15037,14871,160.0,499.0848270237386,25.138595000044006,28228.23769600018,1.4682449956773294
1669228373,100,,Aggregated,536.500000,536.500000,160,210,240,260,330,460,3000,16000,25000,28000,28000,15465,15299,160.0,491.6104235711576,25.138595000044006,28228.23769600018,1.4276107339152926
1669228374,100,,Aggregated,518.400000,518.400000,160,210,240,260,340,470,2100,16000,25000,28000,28000,15824,15658,160.0,486.37561570057784,25.138595000044006,28228.23769600018,1.3952224469160768
1669228375,100,,Aggregated,508.500000,508.500000,160,210,240,260,340,460,1500,16000,25000,28000,28000,16231,16065,160.0,480.45975463144293,25.138595000044006,28228.23769600018,1.360236584313967
1669228376,100,,Aggregated,502.300000,502.300000,160,220,250,270,340,460,1400,16000,25000,28000,28000,16578,16412,160.0,476.1692792160657,25.138595000044006,28228.23769600018,1.3317649897454458
1669228377,100,,Aggregated,481.700000,481.700000,160,210,240,260,340,460,1300,16000,25000,28000,28000,17231,17065,160.0,463.3025803281844,25.138595000044006,28228.23769600018,1.2812953397945563
1669228378,100,,Aggregated,463.900000,463.900000,160,210,240,260,340,450,1300,16000,25000,28000,28000,17977,17811,160.0,449.2831757378286,25.138595000044006,28228.23769600018,1.2281248261667685
1669228379,100,,Aggregated,450.800000,450.800000,160,200,240,260,330,430,1200,15000,24000,28000,28000,18734,18568,160.0,436.0625812444192,25.138595000044006,28228.23769600018,1.1784989858012171
1669228380,100,,Aggregated,472.700000,472.700000,150,200,230,250,330,430,1200,15000,24000,28000,28000,19559,19393,150.0,422.71771667605344,25.138595000044006,28228.23769600018,1.1287898154302367
1669228381,100,,Aggregated,492.500000,492.500000,150,190,230,250,320,420,1200,14000,24000,27000,28000,20414,20248,150.0,409.62255472028716,25.138595000044006,28228.23769600018,1.0815126873714118
1669228382,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228383,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228384,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228385,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228386,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228387,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228388,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228389,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
1669228390,100,,Aggregated,520.000000,520.000000,140,190,230,250,320,410,1100,14000,24000,27000,28000,20982,20816,140.0,402.32256544647515,25.138595000044006,28228.23769600018,1.0522352492612717
